Date, Open, High, Low, Close, Adj, Volume
May 18 2017,1243.31,1201.05,1260.86,1197.26,5.14M,3.29%
May 17 2017,1203.68,1192.97,1206.32,1187.82,2.88M,1.08%
May 16 2017,1190.83,1166.74,1193.70,1163.53,3.60M,2.71%
May 15 2017,1159.43,1164.34,1165.73,1147.91,1.82M,0.19%
May 12 2017,1157.25,1148.75,1161.79,1137.35,2.31M,0.48%
May 11 2017,1151.76,1150.71,1156.93,1138.67,2.07M,0.73%
May 10 2017,1143.43,1154.48,1155.05,1135.36,1.21M,-0.85%
May 09 2017,1153.28,1149.07,1157.42,1143.48,1.79M,0.43%
May 08 2017,1148.33,1137.82,1150.76,1136.20,1.07M,0.95%
May 05 2017,1137.57,1131.44,1143.45,1128.75,1.68M,-0.41%
May 04 2017,1142.28,1152.01,1152.03,1131.83,2.71M,-0.31%
May 03 2017,1145.81,1125.07,1149.58,1112.08,3.51M,2.07%
May 02 2017,1122.57,1124.58,1128.50,1117.72,2.38M,0.74%
Apr 28 2017,1114.36,1124.58,1126.91,1111.83,2.54M,-1.28%
Apr 27 2017,1128.82,1130.49,1141.15,1116.56,5.77M,-0.33%
Apr 26 2017,1132.59,1147.13,1149.07,1129.02,2.19M,-0.05%
Apr 25 2017,1133.16,1141.25,1149.31,1128.84,3.15M,-0.71%
Apr 24 2017,1141.30,1127.52,1146.96,1118.94,2.00M,0.75%
Apr 21 2017,1132.82,1141.79,1145.00,1128.01,1.16M,-0.63%
Apr 20 2017,1140.02,1130.12,1143.21,1123.08,1.27M,1.15%
Apr 19 2017,1127.10,1109.63,1151.39,1104.38,5.63M,-0.42%
Apr 18 2017E,1131.83,1142.23,1144.29,1128.53,1.73M,-0.26%
Apr 17 2017,1134.80,1142.42,1143.65,1125.14,2.27M,-0.59%
Apr 13 2017,1141.57,1176.54,1180.96,1137.84,2.50M,-2.70%
Apr 12 2017,1173.23,1187.57,1190.27,1168.21,1.05M,-1.08%
Apr 11 2017,1186.00,1185.02,1197.67,1179.48,1.56M,-0.12%
Apr 10 2017,1187.45,1192.23,1200.56,1178.99,2.54M,-0.28%
Apr 07 2017,1190.78,1174.04,1192.84,1172.70,2.28M,1.21%
Apr 06 2017,1176.57,1176.54,1181.45,1172.89,1.72M,-0.05%
Apr 05 2017,1177.16,1186.30,1186.30,1174.09,2.91M,-0.43%
Apr 03 2017,1182.28,1193.70,1193.70,1180.56,1.20M,-0.83%
Mar 31 2017,1192.13,1195.37,1196.57,1183.90,1.87M,-0.38%
Mar 30 2017,1196.64,1198.55,1208.41,1193.70,2.99M,-0.15%
Mar 29 2017,1198.41,1194.19,1201.45,1189.09,1.72M,0.60%
Mar 28 2017,1191.23,1181.45,1197.82,1181.45,1.15M,0.74%
Mar 27 2017,1182.45,1189.76,1196.15,1179.48,2.18M,-0.62%
Mar 24 2017,1189.88,1210.76,1210.76,1187.97,5.10M,-1.35%
Mar 23 2017,1206.13,1216.74,1218.24,1199.68,2.62M,-0.75%
Mar 22 2017,1215.25,1215.84,1223.61,1210.83,1.89M,-0.31%
Mar 21 2017,1219.05,1216.74,1221.64,1208.41,3.37M,0.27%
Mar 20 2017,1215.76,1238.29,1238.29,1208.90,3.49M,-1.81%
Mar 17 2017,1238.19,1248.12,1248.12,1230.35,2.59M,0.19%
Mar 16 2017,1235.81,1228.51,1238.80,1228.51,1.57M,0.90%
Mar 15 2017,1224.73,1260.86,1260.94,1222.55,3.02M,-2.70%
Mar 14 2017,1258.66,1253.41,1268.29,1250.59,3.40M,0.99%
Mar 10 2017,1246.28,1235.17,1249.86,1232.40,1.17M,0.89%
Mar 09 2017,1235.25,1232.50,1237.33,1227.55,858.47K,0.30%
Mar 08 2017,1231.55,1226.55,1235.37,1221.74,1.79M,0.50%
Mar 07 2017,1225.47,1217.18,1228.02,1213.34,1.51M,1.10%
Mar 06 2017,1212.09,1215.76,1217.72,1203.29,1.40M,-0.86%
Mar 03 2017,1222.65,1221.64,1225.42,1213.51,1.01M,-0.30%
Mar 02 2017,1226.28,1219.05,1230.47,1210.88,1.54M,0.88%
Mar 01 2017,1215.54,1215.71,1226.50,1210.86,1.13M,0.54%
Feb 28 2017,1209.02,1220.42,1220.66,1201.05,2.35M,-0.95%
Feb 27 2017,1220.59,1215.32,1226.55,1210.88,2.14M,0.32%
Feb 23 2017,1216.64,1183.90,1222.26,1183.90,4.85M,2.91%
Feb 22 2017,1182.18,1208.85,1210.86,1176.62,4.51M,-2.18%
Feb 21 2017,1208.58,1232.43,1238.26,1203.58,5.50M,-1.47%
Feb 20 2017,1226.64,1188.80,1252.53,1180.51,3.97M,3.92%
Feb 17 2017,1180.42,1211.84,1213.60,1177.52,2.72M,-1.63%
Feb 16 2017,1199.95,1205.96,1214.78,1194.00,4.18M,1.41%
Feb 15 2017,1183.26,1175.07,1190.27,1164.34,1.92M,0.31%
Feb 14 2017,1179.61,1186.18,1186.18,1175.56,2.03M,-0.33%
Feb 13 2017,1183.53,1174.58,1190.76,1167.89,3.82M,0.68%
Feb 10 2017,1175.54,1132.91,1188.53,1132.91,5.78M,3.48%
Feb 09 2017,1136.00,1115.27,1141.25,1112.91,4.03M,2.04%
Feb 08 2017,1113.28,1100.51,1118.99,1100.09,2.21M,1.17%
Feb 07 2017,1100.36,1100.07,1104.28,1091.24,1.81M,0.17%
Feb 06 2017,1098.48,1106.93,1107.18,1085.83,2.41M,0.37%
Feb 03 2017,1094.46,1083.25,1099.58,1074.09,2.15M,1.13%
Feb 02 2017,1082.25,1063.82,1087.81,1055.46,6.01M,1.83%
Feb 01 2017,1062.76,1088.30,1098.08,1056.71,4.86M,-2.78%
Jan 31 2017,1093.11,1137.33,1143.23,1078.52,4.67M,-4.42%
Jan 30 2017,1143.65,1147.62,1152.99,1136.42,2.58M,-1.06%
Jan 27 2017,1155.86,1149.61,1166.13,1149.61,2.87M,0.20%
Jan 25 2017,1153.50,1138.60,1156.93,1136.37,4.11M,1.49%
Jan 24 2017,1136.52,1129.48,1138.80,1122.62,2.28M,0.50%
Jan 23 2017D,1130.81,1110.36,1134.14,1107.81,2.32M,0.93%
Jan 20 2017,1120.34,1121.15,1127.52,1110.36,2.04M,-0.25%
Jan 19 2017,1123.11,1125.07,1125.14,1119.16,2.25M,-0.18%
Jan 18 2017,1125.12,1116.74,1126.54,1110.58,3.14M,0.72%
Jan 17 2017,1117.10,1105.41,1121.54,1104.38,3.01M,0.89%
Jan 16 2017,1107.20,1103.01,1114.73,1092.22,3.36M,0.41%
Jan 13 2017,1102.67,1151.05,1155.93,1097.05,10.24M,-4.05%
Jan 12 2017E,1149.26,1139.48,1156.93,1129.48,2.57M,0.86%
Jan 11 2017,1139.48,1134.87,1142.03,1117.81,1.93M,0.39%
Jan 10 2017,1135.05,1129.48,1142.13,1123.35,1.53M,0.51%
Jan 09 2017,1129.33,1115.27,1133.06,1106.44,1.85M,0.98%
Jan 06 2017,1118.40,1137.82,1141.91,1106.49,3.01M,-2.27%
Jan 05 2017,1144.38,1168.70,1171.62,1137.52,2.22M,-1.90%
Jan 04 2017,1166.49,1161.69,1171.08,1156.10,1.42M,0.47%
Jan 03 2017,1160.98,1157.55,1162.67,1148.75,1.48M,0.29%
Jan 02 2017,1157.60,1160.17,1164.34,1153.21,823.13K,-0.18%
Dec 30 2016,1159.66,1154.43,1166.05,1149.90,1.41M,0.59%
Dec 29 2016,1152.87,1128.99,1156.89,1128.99,1.96M,1.66%
Dec 28 2016,1134.09,1140.61,1151.98,1129.07,1.35M,-0.43%
Dec 27 2016,1138.99,1118.45,1142.23,1118.45,1.29M,1.32%
Dec 26 2016,1124.14,1110.85,1128.31,1110.85,897.41K,0.22%
Dec 23 2016,1121.69,1127.52,1136.22,1117.13,1.12M,-0.85%
Dec 22 2016,1131.30,1130.46,1139.78,1120.76,1.87M,-0.25%
Dec 21 2016,1134.19,1148.99,1148.99,1130.27,2.03M,-1.10%
Dec 20 2016,1146.79,1123.60,1149.58,1121.17,2.92M,2.20%
Dec 19 2016,1122.08,1117.72,1126.39,1108.55,1.33M,0.27%
Dec 16 2016,1119.02,1116.25,1122.62,1103.99,1.99M,1.03%
Dec 15 2016,1107.57,1079.48,1113.84,1079.48,4.30M,2.34%
Dec 14 2016,1082.22,1085.36,1090.61,1073.11,1.87M,0.33%
Dec 13 2016,1078.65,1087.32,1087.32,1070.16,2.15M,-0.36%
Dec 12 2016,1082.52,1075.95,1087.13,1060.36,1.31M,0.59%
Dec 09 2016,1076.17,1080.95,1088.25,1065.41,1.59M,-0.02%
Dec 08 2016,1076.41,1059.13,1078.01,1058.89,3.24M,1.91%
Dec 07 2016,1056.22,1069.77,1070.88,1051.85,2.07M,-1.27%
Dec 06 2016,1069.85,1073.60,1080.43,1063.74,1.59M,-0.17%
Dec 05 2016,1071.64,1092.71,1097.05,1063.79,2.25M,-1.61%
Dec 02 2016,1089.21,1106.93,1113.21,1081.05,2.00M,-1.84%
Dec 01 2016,1109.60,1116.25,1122.62,1105.00,1.12M,-0.55%
Nov 30 2016,1115.78,1110.36,1124.95,1099.23,3.45M,0.72%
Nov 29 2016,1107.84,1115.27,1123.60,1104.26,1.44M,-1.00%
Nov 28 2016,1118.99,1124.58,1137.06,1103.94,1.92M,-0.77%
Nov 25 2016,1127.69,1084.38,1131.08,1074.67,4.28M,5.11%
Nov 24 2016,1072.84,1056.39,1082.22,1047.61,3.03M,1.49%
Nov 23 2016,1057.10,1053.50,1060.34,1042.81,1.28M,1.00%
Nov 22 2016,1046.63,1045.16,1067.44,1040.29,1.32M,0.10%
Nov 21 2016,1045.60,1042.32,1049.08,1031.93,1.79M,0.37%
Nov 18 2016,1041.78,1050.07,1053.99,1031.53,2.14M,-0.57%
Nov 17 2016,1047.71,1071.14,1082.71,1044.26,2.50M,-2.39%
Nov 16 2016,1073.40,1051.58,1082.86,1048.10,4.02M,3.22%
Nov 15 2016,1039.92,1037.76,1057.69,1005.90,6.29M,0.96%
Nov 11 2016,1030.04,1052.54,1052.54,1022.71,2.40M,-2.52%
Nov 10 2016,1056.66,1080.85,1087.08,1049.48,2.17M,-0.66%
Nov 09 2016,1063.72,1068.69,1115.27,1050.48,4.50M,-4.96%
Nov 08 2016,1119.29,1117.94,1130.95,1107.91,1.93M,0.27%
Nov 07 2016,1116.27,1146.10,1149.53,1107.94,2.05M,-2.30%
Nov 04 2016,1142.50,1137.33,1145.24,1124.58,1.18M,0.48%
Nov 03 2016,1137.06,1124.58,1144.68,1119.92,1.46M,0.67%
Nov 02 2016,1129.51,1147.62,1149.09,1125.07,2.33M,-1.95%
Nov 01 2016,1152.03,1176.40,1176.40,1144.26,2.93M,-1.72%
Oct 30 2016,1172.16,1175.91,1180.93,1167.72,85.35K,-0.32%
Oct 28 2016,1175.91,1181.45,1183.95,1170.66,1.75M,-0.80%
Oct 27 2016,1185.42,1166.59,1191.01,1159.63,2.94M,0.91%
Oct 26 2016,1174.71,1175.86,1177.89,1163.06,1.44M,-0.09%
Oct 25 2016,1175.78,1178.99,1183.70,1167.23,1.77M,-1.20%
Oct 24 2016D,1190.12,1190.37,1193.65,1177.79,1.25M,-0.04%
Oct 21 2016,1190.59,1176.54,1192.18,1175.69,1.26M,1.15%
Oct 20 2016,1177.11,1175.02,1181.13,1169.68,1.27M,0.25%
Oct 19 2016,1174.14,1177.03,1181.45,1161.98,1.99M,-0.21%
Oct 18 2016,1176.64,1164.78,1184.24,1154.39,2.13M,1.60%
Oct 17 2016,1158.14,1161.30,1164.68,1149.29,2.73M,-0.16%
Oct 14 2016,1159.97,1134.87,1170.17,1123.11,7.74M,1.60%
Oct 13 2016,1141.69,1158.55,1161.79,1137.77,5.17M,-2.16%
Oct 10 2016,1166.89,1161.79,1170.12,1154.51,1.20M,0.53%
Oct 07 2016,1160.76,1170.66,1170.66,1156.05,1.82M,-0.88%
Oct 06 2016,1171.03,1174.09,1177.72,1163.18,2.27M,0.10%
Oct 05 2016,1169.85,1180.47,1184.09,1164.83,1.18M,-0.78%
Oct 04 2016,1179.07,1186.35,1188.82,1175.56,1.78M,-0.27%
Oct 03 2016,1182.28,1201.05,1204.81,1177.08,1.82M,-0.79%
Sep 30 2016,1191.64,1194.71,1200.96,1187.87,2.18M,-0.29%
Sep 29 2016,1195.07,1193.70,1204.24,1186.15,3.60M,0.61%
Sep 28 2016,1187.84,1191.74,1194.93,1184.00,1.73M,-0.54%
Sep 27 2016,1194.24,1177.08,1200.07,1177.08,2.04M,1.46%
Sep 26 2016,1177.08,1177.08,1185.91,1174.09,1.75M,0.13%
Sep 23 2016,1175.61,1167.72,1178.43,1162.40,1.80M,0.84%
Sep 22 2016,1165.76,1188.92,1190.27,1162.38,2.86M,-1.47%
Sep 21 2016,1183.11,1180.32,1188.31,1176.89,1.68M,0.29%
Sep 20 2016,1179.73,1181.94,1184.83,1169.39,1.18M,-0.21%
Sep 19 2016,1182.16,1159.39,1189.78,1152.03,2.80M,2.11%
Sep 16 2016,1157.77,1145.51,1164.78,1137.33,4.36M,1.49%
Sep 15 2016,1140.73,1147.11,1148.16,1135.73,2.82M,-0.06%
Sep 14 2016,1141.47,1157.91,1165.56,1132.42,2.07M,-1.30%
Sep 12 2016,1156.47,1145.66,1158.87,1139.29,2.02M,0.28%
Sep 09 2016,1153.23,1142.08,1160.19,1137.35,2.74M,1.31%
Sep 08 2016,1138.35,1156.93,1156.93,1120.04,7.02M,-4.85%
Sep 07 2016,1196.42,1225.42,1225.42,1187.82,3.85M,-1.75%
Sep 06 2016,1217.75,1235.32,1235.44,1215.76,2.24M,-1.22%
Sep 02 2016,1232.82,1231.45,1235.08,1223.63,1.74M,0.29%
Sep 01 2016,1229.24,1237.77,1242.70,1219.22,1.35M,-0.15%
Aug 31 2016,1231.11,1250.08,1250.08,1225.98,3.23M,-1.29%
Aug 30 2016,1247.21,1230.47,1249.98,1226.18,1.44M,1.74%
Aug 29 2016,1225.84,1242.70,1242.70,1209.27,1.49M,-0.97%
Aug 26 2016,1237.80,1254.88,1261.13,1234.00,1.25M,-1.02%
Aug 25 2016,1250.59,1264.78,1269.54,1238.31,1.94M,-0.82%
Aug 24 2016,1260.89,1269.59,1275.57,1259.42,1.12M,-1.11%
Aug 23 2016,1275.10,1247.60,1277.02,1245.27,1.50M,2.05%
Aug 22 2016,1249.44,1268.71,1271.87,1243.36,2.27M,-2.10%
Aug 19 2016,1276.30,1294.20,1297.36,1274.59,2.42M,-1.33%
Aug 18 2016,1293.49,1291.75,1302.80,1289.34,1.29M,0.53%
Aug 17 2016,1286.62,1323.12,1323.12,1283.41,1.85M,-2.49%
Aug 16 2016,1319.54,1342.24,1343.22,1310.79,3.18M,-1.71%
Aug 12 2016,1342.46,1326.06,1345.57,1324.62,2.33M,1.05%
Aug 11 2016,1328.46,1306.72,1330.96,1306.72,2.23M,1.29%
Aug 10 2016,1311.55,1299.59,1314.79,1298.12,2.06M,0.95%
Aug 09 2016,1299.20,1303.02,1303.90,1264.22,2.26M,0.03%
Aug 08 2016,1298.86,1294.20,1307.92,1288.83,2.06M,0.02%
Aug 05 2016,1298.66,1310.82,1315.91,1290.28,1.87M,-0.11%
Aug 04 2016,1300.08,1308.90,1315.25,1292.36,1.42M,-0.16%
Aug 03 2016,1302.19,1316.75,1323.12,1298.63,2.29M,-1.59%
Aug 02 2016,1323.22,1325.03,1331.31,1318.61,2.58M,-0.33%
Aug 01 2016,1327.66,1290.28,1335.87,1290.28,3.96M,3.40%
Jul 29 2016,1284.05,1281.45,1291.70,1274.10,2.49M,0.00%
Jul 28 2016,1284.03,1265.03,1289.08,1263.34,4.63M,1.62%
Jul 27 2016,1263.58,1252.53,1264.98,1247.63,1.75M,0.98%
Jul 26 2016,1251.35,1254.47,1258.90,1241.74,2.31M,-0.25%
Jul 25 2016D,1254.47,1231.45,1256.55,1228.41,1.69M,1.74%
Jul 22 2016,1232.97,1225.03,1237.33,1221.64,1.52M,0.36%
Jul 21 2016,1228.53,1220.42,1235.13,1208.14,2.53M,0.44%
Jul 20 2016,1223.09,1201.05,1226.79,1200.15,2.82M,1.17%
Jul 19 2016,1209.00,1190.02,1212.23,1190.02,2.36M,1.35%
Jul 18 2016,1192.94,1199.58,1210.37,1191.54,2.60M,-0.49%
Jul 15 2016,1198.78,1233.90,1239.19,1189.56,8.34M,-3.03%
Jul 14 2016E,1236.30,1218.70,1239.78,1211.35,2.70M,1.16%
Jul 13 2016,1222.18,1214.78,1225.20,1201.67,2.10M,1.14%
Jul 12 2016,1208.38,1211.69,1213.31,1194.12,1.47M,0.03%
Jul 11 2016,1207.99,1191.25,1211.74,1189.78,1.54M,1.55%
Jul 08 2016,1189.58,1193.70,1197.16,1178.26,2.46M,-0.13%
Jul 07 2016,1191.15,1219.54,1221.57,1188.80,3.32M,-2.23%
Jul 05 2016,1218.36,1222.72,1224.12,1214.36,1.56M,-0.36%
Jul 04 2016,1222.72,1233.41,1238.24,1216.74,1.88M,-0.27%
Jul 01 2016,1225.98,1255.96,1257.23,1222.80,2.20M,-2.05%
Jun 30 2016,1251.60,1236.35,1256.40,1225.74,5.12M,2.01%
Jun 29 2016,1226.99,1213.31,1231.69,1208.56,2.53M,1.58%
Jun 28 2016,1207.89,1223.53,1226.99,1205.17,4.50M,-1.28%
Jun 27 2016,1223.53,1248.61,1248.61,1217.06,4.27M,-3.03%
Jun 24 2016,1261.82,1257.50,1271.26,1232.50,3.77M,-2.70%
Jun 23 2016,1296.82,1301.55,1303.76,1286.99,1.40M,-0.84%
Jun 22 2016,1307.75,1299.10,1312.68,1290.15,1.76M,0.62%
Jun 21 2016,1299.69,1305.72,1306.45,1294.88,1.03M,-0.30%
Jun 20 2016,1303.66,1275.86,1307.92,1270.57,1.87M,2.18%
Jun 17 2016,1275.86,1254.49,1279.49,1254.49,1.88M,1.73%
Jun 16 2016,1254.15,1247.90,1257.28,1233.63,1.15M,0.06%
Jun 15 2016,1253.44,1240.27,1257.38,1236.35,1.27M,0.87%
Jun 14 2016,1242.65,1254.47,1254.47,1234.51,977.57K,-0.48%
Jun 13 2016,1248.61,1245.18,1251.72,1234.39,1.03M,-0.34%
Jun 10 2016,1252.90,1257.92,1276.18,1251.65,1.40M,-0.83%
Jun 09 2016,1263.44,1285.57,1285.57,1252.63,1.56M,-1.37%
Jun 08 2016,1281.01,1283.05,1288.58,1277.29,938.27K,-0.69%
Jun 07 2016,1289.86,1281.45,1293.71,1280.96,1.20M,0.71%
Jun 06 2016D,1280.72,1284.64,1293.71,1276.16,1.32M,-0.65%
Jun 03 2016,1289.08,1299.79,1303.02,1284.64,1.55M,-0.78%
Jun 02 2016,1299.17,1274.59,1301.21,1274.59,1.41M,0.63%
Jun 01 2016,1291.04,1260.47,1296.65,1260.37,1.91M,2.50%
May 31 2016,1259.59,1294.20,1297.63,1255.96,3.72M,-2.54%
May 30 2016,1292.43,1266.26,1295.15,1265.76,1.35M,2.48%
May 27 2016,1261.18,1251.62,1264.71,1250.37,1.10M,0.94%
May 26 2016,1249.44,1240.27,1257.38,1228.07,1.94M,0.88%
May 25 2016,1238.53,1216.25,1241.72,1216.25,1.55M,2.38%
May 24 2016,1209.73,1217.72,1219.81,1205.76,1.34M,-0.95%
May 23 2016,1221.37,1247.14,1248.07,1215.86,1.53M,-1.50%
May 20 2016,1239.93,1246.30,1257.82,1236.74,1.23M,-1.08%
May 19 2016,1253.48,1252.53,1254.98,1238.36,1.04M,0.23%
May 18 2016,1250.62,1257.85,1257.85,1238.34,1.50M,-0.74%
May 17 2016,1259.98,1257.04,1270.30,1251.06,1.76M,0.75%
May 16 2016,1250.64,1244.19,1257.33,1236.60,1.11M,1.10%
May 13 2016,1237.04,1257.43,1257.92,1230.54,1.62M,-1.67%
May 12 2016,1258.02,1235.64,1259.83,1235.64,1.51M,1.90%
May 11 2016,1234.54,1225.57,1238.12,1220.66,1.60M,-0.18%
May 10 2016,1236.79,1232.92,1242.21,1223.61,1.16M,0.41%
May 09 2016,1231.72,1212.53,1234.39,1204.19,1.82M,1.58%
May 06 2016,1212.53,1208.41,1217.87,1191.74,885.60K,0.13%
May 05 2016,1211.01,1214.78,1220.64,1207.70,1.25M,-0.31%
May 04 2016,1214.78,1212.77,1222.65,1204.49,1.36M,-0.00%
May 03 2016,1214.83,1237.82,1240.27,1211.84,2.15M,-1.92%
May 02 2016,1238.66,1239.78,1240.27,1225.57,1.12M,-0.35%
Apr 29 2016,1242.97,1233.90,1246.16,1230.47,2.37M,0.31%
Apr 28 2016,1239.17,1226.20,1245.18,1224.63,4.99M,0.66%
Apr 27 2016,1231.01,1215.76,1232.72,1213.75,1.85M,0.86%
Apr 26 2016,1220.57,1200.56,1222.38,1197.13,2.55M,1.57%
Apr 25 2016,1201.67,1177.67,1204.51,1177.67,2.27M,1.42%
Apr 22 2016,1184.90,1185.86,1193.90,1178.60,1.96M,-0.30%
Apr 21 2016,1188.51,1201.55,1209.58,1182.52,2.53M,-1.06%
Apr 20 2016,1201.23,1242.68,1242.68,1196.15,6.41M,-2.75%
Apr 18 2016E,1235.25,1202.53,1251.79,1196.15,7.12M,-0.26%
Apr 13 2016,1238.41,1240.27,1247.63,1231.69,1.60M,0.32%
Apr 12 2016,1234.46,1224.59,1237.82,1219.73,1.30M,0.46%
Apr 11 2016,1228.83,1192.72,1233.90,1182.92,2.40M,3.07%
Apr 08 2016,1192.26,1208.90,1212.67,1189.78,1.40M,-1.57%
Apr 07 2016,1211.25,1215.76,1218.07,1204.49,2.39M,-0.45%
Apr 06 2016,1216.69,1210.86,1220.17,1205.64,1.76M,0.78%
Apr 05 2016,1207.31,1211.25,1218.16,1197.16,1.49M,-0.34%
Apr 04 2016,1211.47,1204.00,1219.68,1199.58,1.75M,0.71%
Apr 01 2016,1202.97,1228.02,1235.79,1193.26,3.04M,-2.63%
Mar 31 2016,1235.52,1214.93,1250.08,1211.91,4.36M,1.24%
Mar 30 2016,1220.42,1211.30,1228.02,1205.96,2.14M,0.81%
Mar 29 2016,1210.57,1214.78,1219.17,1203.51,1.84M,-0.16%
Mar 28 2016,1212.53,1221.15,1233.97,1206.72,3.32M,-0.02%
Mar 23 2016,1212.72,1219.63,1219.63,1204.63,2.28M,0.03%
Mar 22 2016,1212.38,1197.13,1218.21,1194.44,1.95M,1.10%
Mar 21 2016,1199.22,1189.29,1203.48,1186.35,2.34M,0.84%
Mar 18 2016,1189.22,1156.93,1191.25,1156.93,3.20M,3.14%
Mar 17 2016,1153.04,1144.19,1157.82,1143.21,2.22M,1.07%
Mar 16 2016,1140.78,1134.87,1143.21,1130.90,1.92M,-0.12%
Mar 15 2016,1142.18,1151.57,1158.65,1137.37,1.62M,-1.07%
Mar 14 2016,1154.48,1157.91,1175.56,1147.13,1.64M,-0.43%
